id,week,num_weeks,censor,coupon,anyp
761,2,24,0,0,55.82
761,3,24,0,0.0180370411,55.65
761,4,24,0,0.1262592877,81.17
761,5,24,0,0.078697419,74.45
761,6,24,0,0.044160582,73.82
761,7,24,0,0.0214475487,46.83
761,8,24,0,0.0084743074,0
761,9,24,0,0.0024570064,72.41
761,10,24,0,0.015465007,71.52
761,11,24,0,0.1052483182,89.32
761,12,24,0,0.0655816056,56.05
761,13,24,0,0.0368004851,12.58
761,14,24,0,0.0178729572,13.33
761,15,24,0,0.0070619229,43.31
761,16,24,0,0.0020475053,41.46
761,17,24,0,0.0003617828,41.95
761,18,24,0,0.0000268709,44.47
761,19,24,0,0.00000035264646,22.9
761,20,24,0,6.07371E-11,8.82
761,21,24,0,3.103112E-22,0
761,22,24,0,0,0
761,23,24,0,0,32.2
761,24,24,1,0,33.4
762,1,24,0,0,55.61
762,2,24,0,0,55.82
762,3,24,0,0.0180370411,55.65
762,4,24,0,0.1262592877,81.17
762,5,24,0,0.078697419,74.45
762,6,24,0,0.044160582,73.82
762,7,24,0,0.0214475487,46.83
762,8,24,0,0.0084743074,0
762,9,24,0,0.0024570064,72.41
762,10,24,0,0.015465007,71.52
762,11,24,0,0.1052483182,89.32
762,12,24,0,0.0655816056,56.05
762,13,24,0,0.0368004851,12.58
762,14,24,0,0.0178729572,13.33
762,15,24,0,0.0070619229,43.31
762,16,24,0,0.0020475053,41.46
762,17,24,0,0.0003617828,41.95
762,18,24,0,0.0000268709,44.47
762,19,24,0,0.00000035264646,22.9
762,20,24,0,6.07371E-11,8.82
762,21,24,0,3.103112E-22,0
762,22,24,0,0,0
762,23,24,0,0,32.2
762,24,24,1,0,33.4
763,1,24,0,0,55.61
763,2,24,0,0,55.82
763,3,24,0,0.0180370411,55.65
763,4,24,0,0.1262592877,81.17
763,5,24,0,0.078697419,74.45
763,6,24,0,0.044160582,73.82
763,7,24,0,0.0214475487,46.83
763,8,24,0,0.0084743074,0
763,9,24,0,0.0024570064,72.41
763,10,24,0,0.015465007,71.52
763,11,24,0,0.1052483182,89.32
763,12,24,0,0.0655816056,56.05
763,13,24,0,0.0368004851,12.58
763,14,24,0,0.0178729572,13.33
763,15,24,0,0.0070619229,43.31
763,16,24,0,0.0020475053,41.46
763,17,24,0,0.0003617828,41.95
763,18,24,0,0.0000268709,44.47
763,19,24,0,0.00000035264646,22.9
763,20,24,0,6.07371E-11,8.82
763,21,24,0,3.103112E-22,0
763,22,24,0,0,0
763,23,24,0,0,32.2
763,24,24,1,0,33.4
764,1,24,0,0,55.61
764,2,24,0,0,55.82
764,3,24,0,0.0180370411,55.65
764,4,24,0,0.1262592877,81.17
764,5,24,0,0.078697419,74.45
764,6,24,0,0.044160582,73.82
764,7,24,0,0.0214475487,46.83
764,8,24,0,0.0084743074,0
764,9,24,0,0.0024570064,72.41
764,10,24,0,0.015465007,71.52
764,11,24,0,0.1052483182,89.32
764,12,24,0,0.0655816056,56.05
764,13,24,0,0.0368004851,12.58
764,14,24,0,0.0178729572,13.33
764,15,24,0,0.0070619229,43.31
764,16,24,0,0.0020475053,41.46
764,17,24,0,0.0003617828,41.95
764,18,24,0,0.0000268709,44.47
764,19,24,0,0.00000035264646,22.9
764,20,24,0,6.07371E-11,8.82
764,21,24,0,3.103112E-22,0
764,22,24,0,0,0
764,23,24,0,0,32.2
764,24,24,1,0,33.4
765,1,24,0,0,55.61
765,2,24,0,0,55.82
765,3,24,0,0.0180370411,55.65
765,4,24,0,0.1262592877,81.17
765,5,24,0,0.078697419,74.45
765,6,24,0,0.044160582,73.82
765,7,24,0,0.0214475487,46.83
765,8,24,0,0.0084743074,0
765,9,24,0,0.0024570064,72.41
765,10,24,0,0.015465007,71.52
765,11,24,0,0.1052483182,89.32
765,12,24,0,0.0655816056,56.05
765,13,24,0,0.0368004851,12.58
765,14,24,0,0.0178729572,13.33
765,15,24,0,0.0070619229,43.31
765,16,24,0,0.0020475053,41.46
765,17,24,0,0.0003617828,41.95
765,18,24,0,0.0000268709,44.47
765,19,24,0,0.00000035264646,22.9
765,20,24,0,6.07371E-11,8.82
765,21,24,0,3.103112E-22,0
765,22,24,0,0,0
765,23,24,0,0,32.2
765,24,24,1,0,33.4
766,1,24,0,0,55.61
766,2,24,0,0,55.82
766,3,24,0,0.0180370411,55.65
766,4,24,0,0.1262592877,81.17
766,5,24,0,0.078697419,74.45
766,6,24,0,0.044160582,73.82
766,7,24,0,0.0214475487,46.83
766,8,24,0,0.0084743074,0
766,9,24,0,0.0024570064,72.41
766,10,24,0,0.015465007,71.52
766,11,24,0,0.1052483182,89.32
766,12,24,0,0.0655816056,56.05
766,13,24,0,0.0368004851,12.58
766,14,24,0,0.0178729572,13.33
766,15,24,0,0.0070619229,43.31
766,16,24,0,0.0020475053,41.46
766,17,24,0,0.0003617828,41.95
766,18,24,0,0.0000268709,44.47
766,19,24,0,0.00000035264646,22.9
766,20,24,0,6.07371E-11,8.82
766,21,24,0,3.103112E-22,0
766,22,24,0,0,0
766,23,24,0,0,32.2
766,24,24,1,0,33.4
767,1,24,0,0,55.61
767,2,24,0,0,55.82
767,3,24,0,0.0180370411,55.65
767,4,24,0,0.1262592877,81.17
767,5,24,0,0.078697419,74.45
767,6,24,0,0.044160582,73.82
767,7,24,0,0.0214475487,46.83
767,8,24,0,0.0084743074,0
767,9,24,0,0.0024570064,72.41
767,10,24,0,0.015465007,71.52
767,11,24,0,0.1052483182,89.32
767,12,24,0,0.0655816056,56.05
767,13,24,0,0.0368004851,12.58
767,14,24,0,0.0178729572,13.33
767,15,24,0,0.0070619229,43.31
767,16,24,0,0.0020475053,41.46
767,17,24,0,0.0003617828,41.95
767,18,24,0,0.0000268709,44.47
767,19,24,0,0.00000035264646,22.9
767,20,24,0,6.07371E-11,8.82
767,21,24,0,3.103112E-22,0
767,22,24,0,0,0
767,23,24,0,0,32.2
767,24,24,1,0,33.4
768,1,24,0,0,55.61
768,2,24,0,0,55.82
768,3,24,0,0.0180370411,55.65
768,4,24,0,0.1262592877,81.17
768,5,24,0,0.078697419,74.45
768,6,24,0,0.044160582,73.82
768,7,24,0,0.0214475487,46.83
768,8,24,0,0.0084743074,0
768,9,24,0,0.0024570064,72.41
768,10,24,0,0.015465007,71.52
768,11,24,0,0.1052483182,89.32
768,12,24,0,0.0655816056,56.05
768,13,24,0,0.0368004851,12.58
768,14,24,0,0.0178729572,13.33
768,15,24,0,0.0070619229,43.31
768,16,24,0,0.0020475053,41.46
768,17,24,0,0.0003617828,41.95
768,18,24,0,0.0000268709,44.47
768,19,24,0,0.00000035264646,22.9
768,20,24,0,6.07371E-11,8.82
768,21,24,0,3.103112E-22,0
768,22,24,0,0,0
768,23,24,0,0,32.2
768,24,24,1,0,33.4
769,1,24,0,0,55.61
769,2,24,0,0,55.82
769,3,24,0,0.0180370411,55.65
769,4,24,0,0.1262592877,81.17
769,5,24,0,0.078697419,74.45
769,6,24,0,0.044160582,73.82
769,7,24,0,0.0214475487,46.83
769,8,24,0,0.0084743074,0
769,9,24,0,0.0024570064,72.41
769,10,24,0,0.015465007,71.52
769,11,24,0,0.1052483182,89.32
769,12,24,0,0.0655816056,56.05
769,13,24,0,0.0368004851,12.58
769,14,24,0,0.0178729572,13.33
769,15,24,0,0.0070619229,43.31
769,16,24,0,0.0020475053,41.46
769,17,24,0,0.0003617828,41.95
769,18,24,0,0.0000268709,44.47
769,19,24,0,0.00000035264646,22.9
769,20,24,0,6.07371E-11,8.82
769,21,24,0,3.103112E-22,0
769,22,24,0,0,0
769,23,24,0,0,32.2
769,24,24,1,0,33.4
770,1,24,0,0,55.61
770,2,24,0,0,55.82
770,3,24,0,0.0180370411,55.65
770,4,24,0,0.1262592877,81.17
770,5,24,0,0.078697419,74.45
770,6,24,0,0.044160582,73.82
770,7,24,0,0.0214475487,46.83
770,8,24,0,0.0084743074,0
770,9,24,0,0.0024570064,72.41
770,10,24,0,0.015465007,71.52
770,11,24,0,0.1052483182,89.32
770,12,24,0,0.0655816056,56.05
770,13,24,0,0.0368004851,12.58
770,14,24,0,0.0178729572,13.33
770,15,24,0,0.0070619229,43.31
770,16,24,0,0.0020475053,41.46
770,17,24,0,0.0003617828,41.95
770,18,24,0,0.0000268709,44.47
770,19,24,0,0.00000035264646,22.9
770,20,24,0,6.07371E-11,8.82
770,21,24,0,3.103112E-22,0
770,22,24,0,0,0
770,23,24,0,0,32.2
770,24,24,1,0,33.4
771,1,24,0,0,55.61
771,2,24,0,0,55.82
771,3,24,0,0.0180370411,55.65
771,4,24,0,0.1262592877,81.17
771,5,24,0,0.078697419,74.45
771,6,24,0,0.044160582,73.82
771,7,24,0,0.0214475487,46.83
771,8,24,0,0.0084743074,0
771,9,24,0,0.0024570064,72.41
771,10,24,0,0.015465007,71.52
771,11,24,0,0.1052483182,89.32
771,12,24,0,0.0655816056,56.05
771,13,24,0,0.0368004851,12.58
771,14,24,0,0.0178729572,13.33
771,15,24,0,0.0070619229,43.31
771,16,24,0,0.0020475053,41.46
771,17,24,0,0.0003617828,41.95
771,18,24,0,0.0000268709,44.47
771,19,24,0,0.00000035264646,22.9
771,20,24,0,6.07371E-11,8.82
771,21,24,0,3.103112E-22,0
771,22,24,0,0,0
771,23,24,0,0,32.2
771,24,24,1,0,33.4
772,1,24,0,0,55.61
772,2,24,0,0,55.82
772,3,24,0,0.0180370411,55.65
772,4,24,0,0.1262592877,81.17
772,5,24,0,0.078697419,74.45
772,6,24,0,0.044160582,73.82
772,7,24,0,0.0214475487,46.83
772,8,24,0,0.0084743074,0
772,9,24,0,0.0024570064,72.41
772,10,24,0,0.015465007,71.52
772,11,24,0,0.1052483182,89.32
772,12,24,0,0.0655816056,56.05
772,13,24,0,0.0368004851,12.58
772,14,24,0,0.0178729572,13.33
772,15,24,0,0.0070619229,43.31
772,16,24,0,0.0020475053,41.46
772,17,24,0,0.0003617828,41.95
772,18,24,0,0.0000268709,44.47
772,19,24,0,0.00000035264646,22.9
772,20,24,0,6.07371E-11,8.82
772,21,24,0,3.103112E-22,0
772,22,24,0,0,0
772,23,24,0,0,32.2
772,24,24,1,0,33.4
773,1,24,0,0,55.61
773,2,24,0,0,55.82
773,3,24,0,0.0180370411,55.65
773,4,24,0,0.1262592877,81.17
773,5,24,0,0.078697419,74.45
773,6,24,0,0.044160582,73.82
773,7,24,0,0.0214475487,46.83
773,8,24,0,0.0084743074,0
773,9,24,0,0.0024570064,72.41
773,10,24,0,0.015465007,71.52
773,11,24,0,0.1052483182,89.32
773,12,24,0,0.0655816056,56.05
773,13,24,0,0.0368004851,12.58
773,14,24,0,0.0178729572,13.33
773,15,24,0,0.0070619229,43.31
773,16,24,0,0.0020475053,41.46
773,17,24,0,0.0003617828,41.95
773,18,24,0,0.0000268709,44.47
773,19,24,0,0.00000035264646,22.9
773,20,24,0,6.07371E-11,8.82
773,21,24,0,3.103112E-22,0
773,22,24,0,0,0
773,23,24,0,0,32.2
773,24,24,1,0,33.4
774,1,24,0,0,55.61
774,2,24,0,0,55.82
774,3,24,0,0.0180370411,55.65
774,4,24,0,0.1262592877,81.17
774,5,24,0,0.078697419,74.45
774,6,24,0,0.044160582,73.82
774,7,24,0,0.0214475487,46.83
774,8,24,0,0.0084743074,0
774,9,24,0,0.0024570064,72.41
774,10,24,0,0.015465007,71.52
774,11,24,0,0.1052483182,89.32
774,12,24,0,0.0655816056,56.05
774,13,24,0,0.0368004851,12.58
774,14,24,0,0.0178729572,13.33
774,15,24,0,0.0070619229,43.31
774,16,24,0,0.0020475053,41.46
774,17,24,0,0.0003617828,41.95
774,18,24,0,0.0000268709,44.47
774,19,24,0,0.00000035264646,22.9
774,20,24,0,6.07371E-11,8.82
774,21,24,0,3.103112E-22,0
774,22,24,0,0,0
774,23,24,0,0,32.2
774,24,24,1,0,33.4
775,1,24,0,0,55.61
775,2,24,0,0,55.82
775,3,24,0,0.0180370411,55.65
775,4,24,0,0.1262592877,81.17
775,5,24,0,0.078697419,74.45
775,6,24,0,0.044160582,73.82
775,7,24,0,0.0214475487,46.83
775,8,24,0,0.0084743074,0
775,9,24,0,0.0024570064,72.41
775,10,24,0,0.015465007,71.52
775,11,24,0,0.1052483182,89.32
775,12,24,0,0.0655816056,56.05
775,13,24,0,0.0368004851,12.58
775,14,24,0,0.0178729572,13.33
775,15,24,0,0.0070619229,43.31
775,16,24,0,0.0020475053,41.46
775,17,24,0,0.0003617828,41.95
775,18,24,0,0.0000268709,44.47
775,19,24,0,0.00000035264646,22.9
775,20,24,0,6.07371E-11,8.82
775,21,24,0,3.103112E-22,0
775,22,24,0,0,0
775,23,24,0,0,32.2
775,24,24,1,0,33.4
776,1,24,0,0,55.61
776,2,24,0,0,55.82
776,3,24,0,0.0180370411,55.65
776,4,24,0,0.1262592877,81.17
776,5,24,0,0.078697419,74.45
776,6,24,0,0.044160582,73.82
776,7,24,0,0.0214475487,46.83
776,8,24,0,0.0084743074,0
776,9,24,0,0.0024570064,72.41
776,10,24,0,0.015465007,71.52
776,11,24,0,0.1052483182,89.32
776,12,24,0,0.0655816056,56.05
776,13,24,0,0.0368004851,12.58
776,14,24,0,0.0178729572,13.33
776,15,24,0,0.0070619229,43.31
776,16,24,0,0.0020475053,41.46
776,17,24,0,0.0003617828,41.95
776,18,24,0,0.0000268709,44.47
776,19,24,0,0.00000035264646,22.9
776,20,24,0,6.07371E-11,8.82
776,21,24,0,3.103112E-22,0
776,22,24,0,0,0
776,23,24,0,0,32.2
776,24,24,1,0,33.4
777,1,24,0,0,55.61
777,2,24,0,0,55.82
777,3,24,0,0.0180370411,55.65
777,4,24,0,0.1262592877,81.17
777,5,24,0,0.078697419,74.45
777,6,24,0,0.044160582,73.82
777,7,24,0,0.0214475487,46.83
777,8,24,0,0.0084743074,0
777,9,24,0,0.0024570064,72.41
777,10,24,0,0.015465007,71.52
777,11,24,0,0.1052483182,89.32
777,12,24,0,0.0655816056,56.05
777,13,24,0,0.0368004851,12.58
777,14,24,0,0.0178729572,13.33
777,15,24,0,0.0070619229,43.31
777,16,24,0,0.0020475053,41.46
777,17,24,0,0.0003617828,41.95
777,18,24,0,0.0000268709,44.47
777,19,24,0,0.00000035264646,22.9
777,20,24,0,6.07371E-11,8.82
777,21,24,0,3.103112E-22,0
777,22,24,0,0,0
777,23,24,0,0,32.2
777,24,24,1,0,33.4
778,1,24,0,0,55.61
778,2,24,0,0,55.82
778,3,24,0,0.0180370411,55.65
778,4,24,0,0.1262592877,81.17
778,5,24,0,0.078697419,74.45
778,6,24,0,0.044160582,73.82
778,7,24,0,0.0214475487,46.83
778,8,24,0,0.0084743074,0
778,9,24,0,0.0024570064,72.41
778,10,24,0,0.015465007,71.52
778,11,24,0,0.1052483182,89.32
778,12,24,0,0.0655816056,56.05
778,13,24,0,0.0368004851,12.58
778,14,24,0,0.0178729572,13.33
778,15,24,0,0.0070619229,43.31
778,16,24,0,0.0020475053,41.46
778,17,24,0,0.0003617828,41.95
778,18,24,0,0.0000268709,44.47
778,19,24,0,0.00000035264646,22.9
778,20,24,0,6.07371E-11,8.82
778,21,24,0,3.103112E-22,0
778,22,24,0,0,0
778,23,24,0,0,32.2
778,24,24,1,0,33.4
779,1,24,0,0,55.61
779,2,24,0,0,55.82
779,3,24,0,0.0180370411,55.65
779,4,24,0,0.1262592877,81.17
779,5,24,0,0.078697419,74.45
779,6,24,0,0.044160582,73.82
779,7,24,0,0.0214475487,46.83
779,8,24,0,0.0084743074,0
779,9,24,0,0.0024570064,72.41
779,10,24,0,0.015465007,71.52
779,11,24,0,0.1052483182,89.32
779,12,24,0,0.0655816056,56.05
779,13,24,0,0.0368004851,12.58
779,14,24,0,0.0178729572,13.33
779,15,24,0,0.0070619229,43.31
779,16,24,0,0.0020475053,41.46
779,17,24,0,0.0003617828,41.95
779,18,24,0,0.0000268709,44.47
779,19,24,0,0.00000035264646,22.9
779,20,24,0,6.07371E-11,8.82
779,21,24,0,3.103112E-22,0
779,22,24,0,0,0
779,23,24,0,0,32.2
779,24,24,1,0,33.4
780,1,24,0,0,55.61
780,2,24,0,0,55.82
780,3,24,0,0.0180370411,55.65
780,4,24,0,0.1262592877,81.17
780,5,24,0,0.078697419,74.45
780,6,24,0,0.044160582,73.82
780,7,24,0,0.0214475487,46.83
780,8,24,0,0.0084743074,0
780,9,24,0,0.0024570064,72.41
780,10,24,0,0.015465007,71.52
780,11,24,0,0.1052483182,89.32
780,12,24,0,0.0655816056,56.05
780,13,24,0,0.0368004851,12.58
780,14,24,0,0.0178729572,13.33
780,15,24,0,0.0070619229,43.31
780,16,24,0,0.0020475053,41.46
780,17,24,0,0.0003617828,41.95
780,18,24,0,0.0000268709,44.47
780,19,24,0,0.00000035264646,22.9
780,20,24,0,6.07371E-11,8.82
780,21,24,0,3.103112E-22,0
780,22,24,0,0,0
780,23,24,0,0,32.2
780,24,24,1,0,33.4
781,1,24,0,0,55.61
781,2,24,0,0,55.82
781,3,24,0,0.0180370411,55.65
781,4,24,0,0.1262592877,81.17
781,5,24,0,0.078697419,74.45
781,6,24,0,0.044160582,73.82
781,7,24,0,0.0214475487,46.83
781,8,24,0,0.0084743074,0
781,9,24,0,0.0024570064,72.41
781,10,24,0,0.015465007,71.52
781,11,24,0,0.1052483182,89.32
781,12,24,0,0.0655816056,56.05
781,13,24,0,0.0368004851,12.58
781,14,24,0,0.0178729572,13.33
781,15,24,0,0.0070619229,43.31
781,16,24,0,0.0020475053,41.46
781,17,24,0,0.0003617828,41.95
781,18,24,0,0.0000268709,44.47
781,19,24,0,0.00000035264646,22.9
781,20,24,0,6.07371E-11,8.82
781,21,24,0,3.103112E-22,0
781,22,24,0,0,0
781,23,24,0,0,32.2
781,24,24,1,0,33.4
782,1,24,0,0,55.61
782,2,24,0,0,55.82
782,3,24,0,0.0180370411,55.65
782,4,24,0,0.1262592877,81.17
782,5,24,0,0.078697419,74.45
782,6,24,0,0.044160582,73.82
782,7,24,0,0.0214475487,46.83
782,8,24,0,0.0084743074,0
782,9,24,0,0.0024570064,72.41
782,10,24,0,0.015465007,71.52
782,11,24,0,0.1052483182,89.32
782,12,24,0,0.0655816056,56.05
782,13,24,0,0.0368004851,12.58
782,14,24,0,0.0178729572,13.33
782,15,24,0,0.0070619229,43.31
782,16,24,0,0.0020475053,41.46
782,17,24,0,0.0003617828,41.95
782,18,24,0,0.0000268709,44.47
782,19,24,0,0.00000035264646,22.9
782,20,24,0,6.07371E-11,8.82
782,21,24,0,3.103112E-22,0
782,22,24,0,0,0
782,23,24,0,0,32.2
782,24,24,1,0,33.4
783,1,24,0,0,55.61
783,2,24,0,0,55.82
783,3,24,0,0.0180370411,55.65
783,4,24,0,0.1262592877,81.17
783,5,24,0,0.078697419,74.45
783,6,24,0,0.044160582,73.82
783,7,24,0,0.0214475487,46.83
783,8,24,0,0.0084743074,0
783,9,24,0,0.0024570064,72.41
783,10,24,0,0.015465007,71.52
783,11,24,0,0.1052483182,89.32
783,12,24,0,0.0655816056,56.05
783,13,24,0,0.0368004851,12.58
783,14,24,0,0.0178729572,13.33
783,15,24,0,0.0070619229,43.31
783,16,24,0,0.0020475053,41.46
783,17,24,0,0.0003617828,41.95
783,18,24,0,0.0000268709,44.47
783,19,24,0,0.00000035264646,22.9
783,20,24,0,6.07371E-11,8.82
783,21,24,0,3.103112E-22,0
783,22,24,0,0,0
783,23,24,0,0,32.2
783,24,24,1,0,33.4
784,1,24,0,0,55.61
784,2,24,0,0,55.82
784,3,24,0,0.0180370411,55.65
784,4,24,0,0.1262592877,81.17
784,5,24,0,0.078697419,74.45
784,6,24,0,0.044160582,73.82
784,7,24,0,0.0214475487,46.83
784,8,24,0,0.0084743074,0
784,9,24,0,0.0024570064,72.41
784,10,24,0,0.015465007,71.52
784,11,24,0,0.1052483182,89.32
784,12,24,0,0.0655816056,56.05
784,13,24,0,0.0368004851,12.58
784,14,24,0,0.0178729572,13.33
784,15,24,0,0.0070619229,43.31
784,16,24,0,0.0020475053,41.46
784,17,24,0,0.0003617828,41.95
784,18,24,0,0.0000268709,44.47
784,19,24,0,0.00000035264646,22.9
784,20,24,0,6.07371E-11,8.82
784,21,24,0,3.103112E-22,0
784,22,24,0,0,0
784,23,24,0,0,32.2
784,24,24,1,0,33.4
785,1,24,0,0,55.61
785,2,24,0,0,55.82
785,3,24,0,0.0180370411,55.65
785,4,24,0,0.1262592877,81.17
785,5,24,0,0.078697419,74.45
785,6,24,0,0.044160582,73.82
785,7,24,0,0.0214475487,46.83
785,8,24,0,0.0084743074,0
785,9,24,0,0.0024570064,72.41
785,10,24,0,0.015465007,71.52
785,11,24,0,0.1052483182,89.32
785,12,24,0,0.0655816056,56.05
785,13,24,0,0.0368004851,12.58
785,14,24,0,0.0178729572,13.33
785,15,24,0,0.0070619229,43.31
785,16,24,0,0.0020475053,41.46
785,17,24,0,0.0003617828,41.95
785,18,24,0,0.0000268709,44.47
785,19,24,0,0.00000035264646,22.9
785,20,24,0,6.07371E-11,8.82
785,21,24,0,3.103112E-22,0
785,22,24,0,0,0
785,23,24,0,0,32.2
785,24,24,1,0,33.4
786,1,24,0,0,55.61
786,2,24,0,0,55.82
786,3,24,0,0.0180370411,55.65
786,4,24,0,0.1262592877,81.17
786,5,24,0,0.078697419,74.45
786,6,24,0,0.044160582,73.82
786,7,24,0,0.0214475487,46.83
786,8,24,0,0.0084743074,0
786,9,24,0,0.0024570064,72.41
786,10,24,0,0.015465007,71.52
786,11,24,0,0.1052483182,89.32
786,12,24,0,0.0655816056,56.05
786,13,24,0,0.0368004851,12.58
786,14,24,0,0.0178729572,13.33
786,15,24,0,0.0070619229,43.31
786,16,24,0,0.0020475053,41.46
786,17,24,0,0.0003617828,41.95
786,18,24,0,0.0000268709,44.47
786,19,24,0,0.00000035264646,22.9
786,20,24,0,6.07371E-11,8.82
786,21,24,0,3.103112E-22,0
786,22,24,0,0,0
786,23,24,0,0,32.2
786,24,24,1,0,33.4
787,1,24,0,0,55.61
787,2,24,0,0,55.82
787,3,24,0,0.0180370411,55.65
787,4,24,0,0.1262592877,81.17
787,5,24,0,0.078697419,74.45
787,6,24,0,0.044160582,73.82
787,7,24,0,0.0214475487,46.83
787,8,24,0,0.0084743074,0
787,9,24,0,0.0024570064,72.41
787,10,24,0,0.015465007,71.52
787,11,24,0,0.1052483182,89.32
787,12,24,0,0.0655816056,56.05
787,13,24,0,0.0368004851,12.58
787,14,24,0,0.0178729572,13.33
787,15,24,0,0.0070619229,43.31
787,16,24,0,0.0020475053,41.46
787,17,24,0,0.0003617828,41.95
787,18,24,0,0.0000268709,44.47
787,19,24,0,0.00000035264646,22.9
787,20,24,0,6.07371E-11,8.82
787,21,24,0,3.103112E-22,0
787,22,24,0,0,0
787,23,24,0,0,32.2
787,24,24,1,0,33.4
788,1,24,0,0,55.61
788,2,24,0,0,55.82
788,3,24,0,0.0180370411,55.65
788,4,24,0,0.1262592877,81.17
788,5,24,0,0.078697419,74.45
788,6,24,0,0.044160582,73.82
788,7,24,0,0.0214475487,46.83
788,8,24,0,0.0084743074,0
788,9,24,0,0.0024570064,72.41
788,10,24,0,0.015465007,71.52
788,11,24,0,0.1052483182,89.32
788,12,24,0,0.0655816056,56.05
788,13,24,0,0.0368004851,12.58
788,14,24,0,0.0178729572,13.33
788,15,24,0,0.0070619229,43.31
788,16,24,0,0.0020475053,41.46
788,17,24,0,0.0003617828,41.95
788,18,24,0,0.0000268709,44.47
788,19,24,0,0.00000035264646,22.9
788,20,24,0,6.07371E-11,8.82
788,21,24,0,3.103112E-22,0
788,22,24,0,0,0
788,23,24,0,0,32.2
788,24,24,1,0,33.4
789,1,24,0,0,55.61
789,2,24,0,0,55.82
789,3,24,0,0.0180370411,55.65
789,4,24,0,0.1262592877,81.17
789,5,24,0,0.078697419,74.45
789,6,24,0,0.044160582,73.82
789,7,24,0,0.0214475487,46.83
789,8,24,0,0.0084743074,0
789,9,24,0,0.0024570064,72.41
789,10,24,0,0.015465007,71.52
789,11,24,0,0.1052483182,89.32
789,12,24,0,0.0655816056,56.05
789,13,24,0,0.0368004851,12.58
789,14,24,0,0.0178729572,13.33
789,15,24,0,0.0070619229,43.31
789,16,24,0,0.0020475053,41.46
789,17,24,0,0.0003617828,41.95
789,18,24,0,0.0000268709,44.47
789,19,24,0,0.00000035264646,22.9
789,20,24,0,6.07371E-11,8.82
789,21,24,0,3.103112E-22,0
789,22,24,0,0,0
789,23,24,0,0,32.2
789,24,24,1,0,33.4
790,1,24,0,0,55.61
790,2,24,0,0,55.82
790,3,24,0,0.0180370411,55.65
790,4,24,0,0.1262592877,81.17
790,5,24,0,0.078697419,74.45
790,6,24,0,0.044160582,73.82
790,7,24,0,0.0214475487,46.83
790,8,24,0,0.0084743074,0
790,9,24,0,0.0024570064,72.41
790,10,24,0,0.015465007,71.52
790,11,24,0,0.1052483182,89.32
790,12,24,0,0.0655816056,56.05
790,13,24,0,0.0368004851,12.58
790,14,24,0,0.0178729572,13.33
790,15,24,0,0.0070619229,43.31
790,16,24,0,0.0020475053,41.46
790,17,24,0,0.0003617828,41.95
790,18,24,0,0.0000268709,44.47
790,19,24,0,0.00000035264646,22.9
790,20,24,0,6.07371E-11,8.82
790,21,24,0,3.103112E-22,0
790,22,24,0,0,0
790,23,24,0,0,32.2
790,24,24,1,0,33.4
791,1,24,0,0,55.61
791,2,24,0,0,55.82
791,3,24,0,0.0180370411,55.65
791,4,24,0,0.1262592877,81.17
791,5,24,0,0.078697419,74.45
791,6,24,0,0.044160582,73.82
791,7,24,0,0.0214475487,46.83
791,8,24,0,0.0084743074,0
791,9,24,0,0.0024570064,72.41
791,10,24,0,0.015465007,71.52
791,11,24,0,0.1052483182,89.32
791,12,24,0,0.0655816056,56.05
791,13,24,0,0.0368004851,12.58
791,14,24,0,0.0178729572,13.33
791,15,24,0,0.0070619229,43.31
791,16,24,0,0.0020475053,41.46
791,17,24,0,0.0003617828,41.95
791,18,24,0,0.0000268709,44.47
791,19,24,0,0.00000035264646,22.9
791,20,24,0,6.07371E-11,8.82
791,21,24,0,3.103112E-22,0
791,22,24,0,0,0
791,23,24,0,0,32.2
791,24,24,1,0,33.4
792,1,24,0,0,55.61
792,2,24,0,0,55.82
792,3,24,0,0.0180370411,55.65
792,4,24,0,0.1262592877,81.17
792,5,24,0,0.078697419,74.45
792,6,24,0,0.044160582,73.82
792,7,24,0,0.0214475487,46.83
792,8,24,0,0.0084743074,0
792,9,24,0,0.0024570064,72.41
792,10,24,0,0.015465007,71.52
792,11,24,0,0.1052483182,89.32
792,12,24,0,0.0655816056,56.05
792,13,24,0,0.0368004851,12.58
792,14,24,0,0.0178729572,13.33
792,15,24,0,0.0070619229,43.31
792,16,24,0,0.0020475053,41.46
792,17,24,0,0.0003617828,41.95
792,18,24,0,0.0000268709,44.47
792,19,24,0,0.00000035264646,22.9
792,20,24,0,6.07371E-11,8.82
792,21,24,0,3.103112E-22,0
792,22,24,0,0,0
792,23,24,0,0,32.2
792,24,24,1,0,33.4
793,1,24,0,0,55.61
793,2,24,0,0,55.82
793,3,24,0,0.0180370411,55.65
793,4,24,0,0.1262592877,81.17
793,5,24,0,0.078697419,74.45
793,6,24,0,0.044160582,73.82
793,7,24,0,0.0214475487,46.83
793,8,24,0,0.0084743074,0
793,9,24,0,0.0024570064,72.41
793,10,24,0,0.015465007,71.52
793,11,24,0,0.1052483182,89.32
793,12,24,0,0.0655816056,56.05
793,13,24,0,0.0368004851,12.58
793,14,24,0,0.0178729572,13.33
793,15,24,0,0.0070619229,43.31
793,16,24,0,0.0020475053,41.46
793,17,24,0,0.0003617828,41.95
793,18,24,0,0.0000268709,44.47
793,19,24,0,0.00000035264646,22.9
793,20,24,0,6.07371E-11,8.82
793,21,24,0,3.103112E-22,0
